run_id,rule_id,child_table,child_column,child_key,parent_table,parent_column,detected_at,job_run_id
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,1fde8e0e-f481-4ce2-ba04-24e0873ca26e,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,3f8d77fe-a4a7-46f2-8cc7-27f14214b655,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,1afdf9b4-79e5-47c7-b542-e67a726e13ac,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,9d58ea54-c784-4466-8183-97959f9cabc7,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,bcfeed12-2016-4486-bb84-94d0ad0a0939,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,3308865b-e42c-4beb-9263-c08dec6806e9,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,14fc04e1-93a4-48bc-bc27-3a3511f1860e,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,fa061bc4-d94f-46d6-8fbd-e18635445540,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,cf43504d-b22a-4927-a658-c9c5bf00262f,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,94f2f807-5318-4e13-ac41-54d21a885013,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,fc045435-a037-4210-886b-b188b3c255b7,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,39326fea-8d70-40fa-a909-a2948e6363b9,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,7a5ea2bd-4c06-46ac-82bb-b5bd2e7bc6d6,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,42348993-a8a1-4996-89d7-7b0c6a45c3d2,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,cc4dfca1-0eb2-470e-8da3-f60f14eae3a9,silver.provider,provider_id,2026-08-06 21:29:55.167736,
