schema_name,table_name,ordinal_position,column_name,data_type,is_nullable,contract_loaded_at
,referral,8,has_location_preferrence,string,true,2026-08-22 17:26:29.356383
,referral,9,location_preference_details,string,true,2026-08-22 17:26:29.356383
,referral,10,has_location_restriction,string,true,2026-08-22 17:26:29.356383
,referral,11,location_restriction_details,string,true,2026-08-22 17:26:29.356383
,referral,12,additional_information,string,true,2026-08-22 17:26:29.356383
,referral,13,referral_created_date,string,true,2026-08-22 17:26:29.356383
,referral,14,referral_modified_date,string,true,2026-08-22 17:26:29.356383
,referral,15,is_spot,string,true,2026-08-22 17:26:29.356383
,referral,16,referral_created_by,string,true,2026-08-22 17:26:29.356383
,referral,17,referral_updated_by,string,true,2026-08-22 17:26:29.356383
,referral,18,referral_status,string,true,2026-08-22 17:26:29.356383
,referral,19,export_date,string,true,2026-08-22 17:26:29.356383
,referral_category,1,referral_id,string,true,2026-08-22 17:26:29.356383
,referral_category,2,framework_category_id,string,true,2026-08-22 17:26:29.356383
,referral_category,3,export_date,string,true,2026-08-22 17:26:29.356383
,referral_person,1,person_id,string,true,2026-08-22 17:26:29.356383
,referral_person,2,referral_id,string,true,2026-08-22 17:26:29.356383
,referral_person,3,initials,string,true,2026-08-22 17:26:29.356383
,referral_person,4,age_value,string,true,2026-08-22 17:26:29.356383
,referral_person,5,age_date_unit,string,true,2026-08-22 17:26:29.356383
,referral_person,6,has_restrictions,string,true,2026-08-22 17:26:29.356383
,referral_person,7,restriction_details,string,true,2026-08-22 17:26:29.356383
,referral_person,8,source_reference_id,string,true,2026-08-22 17:26:29.356383
,referral_person,9,gender,string,true,2026-08-22 17:26:29.356383
,referral_person,10,gender_other,string,true,2026-08-22 17:26:29.356383
,referral_person,11,ethnicity,string,true,2026-08-22 17:26:29.356383
,referral_person,12,ethnicity_other,string,true,2026-08-22 17:26:29.356383
,referral_person,13,religion,string,true,2026-08-22 17:26:29.356383
,referral_person,14,religion_other,string,true,2026-08-22 17:26:29.356383
,referral_person,15,preferred_language,string,true,2026-08-22 17:26:29.356383
,referral_person,16,preferred_language_other,string,true,2026-08-22 17:26:29.356383
,referral_person,17,child_index,string,true,2026-08-22 17:26:29.356383
,referral_person,18,export_date,string,true,2026-08-22 17:26:29.356383
,referral_person_support_needs,1,person_id,string,true,2026-08-22 17:26:29.356383
,referral_person_support_needs,2,support_need,string,true,2026-08-22 17:26:29.356383
,referral_person_support_needs,3,export_date,string,true,2026-08-22 17:26:29.356383
,referral_provider,1,referral_provider_id,string,true,2026-08-22 17:26:29.356383
,referral_provider,2,referral_id,string,true,2026-08-22 17:26:29.356383
,referral_provider,3,provider_id,string,true,2026-08-22 17:26:29.356383
,referral_provider,4,is_excluded,string,true,2026-08-22 17:26:29.356383
,referral_provider,5,is_declined,string,true,2026-08-22 17:26:29.356383
,referral_provider,6,created_by,string,true,2026-08-22 17:26:29.356383
,referral_provider,7,modified_by,string,true,2026-08-22 17:26:29.356383
,referral_provider,8,created_date,string,true,2026-08-22 17:26:29.356383
,referral_provider,9,modified_date,string,true,2026-08-22 17:26:29.356383
,referral_provider,10,is_cancelled,string,true,2026-08-22 17:26:29.356383
,referral_provider,11,is_closed,string,true,2026-08-22 17:26:29.356383
,referral_provider,12,is_spot,string,true,2026-08-22 17:26:29.356383
,referral_provider,13,export_date,string,true,2026-08-22 17:26:29.356383
,referral_provider_cancel_reason,1,cancel_reason_id,string,true,2026-08-22 17:26:29.356383
,referral_provider_cancel_reason,2,referral_provider_id,string,true,2026-08-22 17:26:29.356383
,referral_provider_cancel_reason,3,cancel_reason,string,true,2026-08-22 17:26:29.356383
,referral_provider_cancel_reason,4,cancel_reason_other_text,string,true,2026-08-22 17:26:29.356383
,referral_provider_cancel_reason,5,created_by,string,true,2026-08-22 17:26:29.356383
,referral_provider_cancel_reason,6,created_date,string,true,2026-08-22 17:26:29.356383
,referral_provider_cancel_reason,7,export_date,string,true,2026-08-22 17:26:29.356383
,referral_provider_decline_reason,1,decline_reason_id,string,true,2026-08-22 17:26:29.356383
,referral_provider_decline_reason,2,referral_provider_id,string,true,2026-08-22 17:26:29.356383
,referral_provider_decline_reason,3,decline_reason,string,true,2026-08-22 17:26:29.356383
,referral_provider_decline_reason,4,decline_reason_other_text,string,true,2026-08-22 17:26:29.356383
,referral_provider_decline_reason,5,created_by,string,true,2026-08-22 17:26:29.356383
,referral_provider_decline_reason,6,created_date,string,true,2026-08-22 17:26:29.356383
,referral_provider_decline_reason,7,export_date,string,true,2026-08-22 17:26:29.356383
,referral_provider_message,1,message_id,string,true,2026-08-22 17:26:29.356383
,referral_provider_message,2,referral_provider_id,string,true,2026-08-22 17:26:29.356383
,referral_provider_message,3,message_read_by,string,true,2026-08-22 17:26:29.356383
,referral_provider_message,4,message_read_timestamp,string,true,2026-08-22 17:26:29.356383
,referral_provider_message,5,message_text,string,true,2026-08-22 17:26:29.356383
,referral_provider_message,6,created_timestamp,string,true,2026-08-22 17:26:29.356383
,referral_provider_message,7,created_by,string,true,2026-08-22 17:26:29.356383
,referral_provider_message,8,export_date,string,true,2026-08-22 17:26:29.356383
,referral_spot_category,1,referral_spot_category_id,string,true,2026-08-22 17:26:29.356383
,referral_spot_category,2,referral_id,string,true,2026-08-22 17:26:29.356383
,referral_spot_category,3,spot_category,string,true,2026-08-22 17:26:29.356383
,referral_spot_category,4,export_date,string,true,2026-08-22 17:26:29.356383
,supervising_social_worker,1,social_worker_id,string,true,2026-08-22 17:26:29.356383
,supervising_social_worker,2,offer_id,string,true,2026-08-22 17:26:29.356383
,supervising_social_worker,3,full_name,string,true,2026-08-22 17:26:29.356383
,supervising_social_worker,4,phone_number,string,true,2026-08-22 17:26:29.356383
,supervising_social_worker,5,email_address,string,true,2026-08-22 17:26:29.356383
,supervising_social_worker,6,export_date,string,true,2026-08-22 17:26:29.356383
