source_schema,source_table,column_name,contract_data_type,data_domain,distinct_value_count,profiled_at,run_id,job_run_id
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Matching: Gender,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),No vacancy,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Transport issues,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Delays in local authority decision-making,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Matching: Age,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Matching: Compatibility risk,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Matching: Location,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Matching: Staffing skills mix,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Other,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Placement given to another child,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Unable to meet child's needs,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_decline_reason,decline_reason,character varying(9),Unable to meet child's needs after receiving additional information,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Other,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Child placed with Connected Carer,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Child staying in current placement,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Admission to care refused (internal governance),12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Court order not granted,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),No offers received,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Alternative placement type made,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Change of placement request or provision type,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Child placed with internal service,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Child returned to family,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Parent withdrawn S20,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_provider_cancel_reason,cancel_reason,character varying(9),Referral withdrawn by social worker,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Relationship breakdown,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Alcohol and substance misuse,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Child sexual exploitation (CSE),14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Gang affiliation,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Missing from care,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),None of these,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Self-harm,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Sexual harmful behaviour,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Victim of abuse and/or neglect,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Violent or aggressive behaviour,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Attention deficit hyperactivity disorder (ADHD),14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Autism spectrum disorder (ASD),14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Suicidal ideation,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child_support_needs,support_need,character varying(100),Unaccompanied asylum seeker,14,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),Orthodox Christian,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),Unknown,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),not stated ,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),AY is interested in Christian and Muslin ,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),Religion unknown,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),Roman Catholic ,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),Catholic,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),Muslim / Christian Beliefs - YP is unsure about her religion.,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),switchs between Christian and Muslim,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),unknown/not stated on PR ,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),fluctuates between being a Muslim and a Christian,12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,religion_other,character varying(200),"he is not decided, comes from Muslim background, however attends church with current carers ",12,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),Other,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),Matching: Compatibility risks,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),Matching: Location,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),Placement given to another child,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),Unable to agree costs,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),Delays in local authority decision making,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),Matching: Transport issues,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),No Vacancy,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),Unable to meet child's needs,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,withdraw_reason,character varying(500),Unable to meet child's needs after receiving additional information,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,education_provision_type,character varying(100),Special Post 16,7,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,education_provision_type,character varying(100),Independent school day placement,7,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,education_provision_type,character varying(100),Independent school residential,7,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,education_provision_type,character varying(100),Other Independent School,7,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,education_provision_type,character varying(100),Other Independent Special School,7,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,education_provision_type,character varying(100),Non-maintained special school setting day placement,7,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,education_provision_type,character varying(100),Non-maintained special school setting residential,7,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),Ace House,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),Ikon Fostering,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),11 Hollyhedge Road,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),11A Well Street,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),127 Cranbrook Road,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),14 Scott Grove,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),179 Birchfield Road,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),2 Riverside,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),4th Floor Parkview,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),55 Wingfoot Ave,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),68 Handsworth Wood Road,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),7 Coppice Road,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),20 Birmingham Road,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),28 King Street,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),35a Barry st,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),48 Calthorpe Road,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),"International House, The McLaren Building, 46 The Priory Queensway",20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),Paddington House,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),The Glades,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_addr_line1,character varying(200),The Old Bus Garage,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Charlotte Guy,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Claire Geddes,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Faye Harper,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Georgia Allen,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Hamant Jakhu,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Hannah El-Far,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Hannah Peters,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Jack McCabe,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Jennifer Bourne,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Ravinder Sangha,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Rebecca Jeffery,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Regina White,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Sally-Ann Hardy,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Sam Colver,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Shafique Nazeral,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Sonia Paul,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Tracy Read,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Varinder Kaur,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Adam McVeighty,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Adam White,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Charlene Countinho,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),MONIBA AKHTAR,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Mary McLarnon- Bolton,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_updated_by,character varying(100),Michael Dodd,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Other Asian background,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Other Black background,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Asian/Asian British - Bangladeshi,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Asian/Asian British - Indian,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Asian/Asian British - Pakistani,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Black/Black British - African,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Mixed ethnicity - White and Black African,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Mixed ethnicity - White and Black Caribbean,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Other White background,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Other ethnic group - Any other ethnic group,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Other ethnic group - Arab,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Other mixed background,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Black/Black British - Caribbean,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Mixed ethnicity - White and Asian,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Refused/Preferred not to say,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),Unknown/Not collected,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),White -  Irish,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity,character varying(200),White - British,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,decline_reason_other,character varying(50),Alternative offer preferred ,9,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,decline_reason_other,character varying(50),Gone with different provider,9,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,decline_reason_other,character varying(50),Had already shared offers from other providers,9,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,decline_reason_other,character varying(50),SW did not select this offer ,9,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,decline_reason_other,character varying(50),Social worker accepted another offer,9,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,decline_reason_other,character varying(50),EOI had already been shared and accepted by the SW.,9,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,decline_reason_other,character varying(50),The social work team proceeded with another provider. ,9,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,decline_reason_other,character varying(50),matching ,9,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,offer,decline_reason_other,character varying(50),offer from different provider,9,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),16 Woodwells Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),26 Sir Galahad Walk,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),262 Kingsbury Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),2A Messenger Rd,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),3 Bromford Lane,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),30 Grove Hill Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),72 Bearmore Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),83 Wheatsheaf Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),88 Lansdown Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),Birmingham,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),Oldbury,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),Sandwell,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),10 Milehouse Lane,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),"1170, Bristol Road South",24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),127 Cranbrook Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),31 Mostyn Road B21 9DY,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),32 Tolworth Hall Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),35 Novi Lane,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),35a Barry st,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),37 Berwick Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),56 Wellesley Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),66 St Marys Road,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),"69 Cavendish Road, Birmingham, B16 0HT",24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,home_addr_line1,character varying(200),7 Coppice RD,24,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Adam McVeighty,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Adam White,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Georgia Allen,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Hannah Peters,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Isabel Pensotes,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Jennifer Bourne,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Rebecca Jeffery,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Regina White,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Charlene Countinho,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Charlotte Guy,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
